sku,centro,week,discount_rate,model_depth,depth_delta,model_prob,units_sold,gross_revenue
HK1123153BBLC080,AB75,2025-12-15,0.3,0.2921907,-0.00780929923057555,0.99985456,1.0,104993.0
HK1123153BBLC085,7501,2025-11-24,0.17644521138912855,0.18749401,0.01104879834407152,0.9999471,2.0,209990.0
HK1123153BBLC085,7501,2025-12-29,0.19994666311087406,0.20393305,0.00398638215718472,0.99987423,2.0,240000.0
HK1123153BBLC085,7501,2026-01-05,0.19994666311087406,0.21283247,0.012885802656986356,0.9999428,1.0,120000.0
HK1123153BBLC085,7501,2026-01-26,0.2999533302220148,0.30745098,0.00749764972602901,0.9999554,1.0,105000.0
HK1123153BBLC085,7501,2026-02-02,0.2999533302220148,0.30433205,0.004378717478867145,0.9999505,1.0,105000.0
HK1123153BBLC085,7501,2026-02-09,0.2999533302220148,0.30201533,0.0020620041457372618,0.99992585,1.0,105000.0
HK1123153BBLC085,7502,2025-12-08,0.19994666311087406,0.20050874,0.000562080413677335,0.999908,1.0,120000.0
HK1123153BBLC085,7502,2025-12-15,0.19994666311087406,0.1978378,-0.0021088633233526943,0.9998889,1.0,120000.0
HK1123153BBLC085,AB75,2025-04-28,0.14999666644442963,0.15227777,0.00228110121380401,0.9998715,1.0,127492.0
HK1123153BBLC085,AB75,2025-09-01,0.14999666644442963,0.15047422,0.00047755406986785265,0.9998869,1.0,127492.0
HK1123153BBLC085,AB75,2025-11-24,0.05555473244931723,0.09050577,0.034951038889622435,0.9998841,3.0,382472.0
HK1123153BBLC085,AB75,2026-02-02,0.19334622308153876,0.19986907,0.00652284339528314,0.999931,1.0,120990.0
HK1123153BBLC090,7501,2025-09-08,0.14999666644442963,0.15460396,0.00460729168545318,0.99991965,1.0,127492.0
HK1123153BBLC090,7501,2025-11-24,0.22218929797268933,0.23891477,0.016725474895467107,0.9999267,3.0,314990.0
HK1123153BBLC090,7501,2025-12-01,0.19994666311087406,0.21479017,0.014843502313472867,0.9999007,1.0,120000.0
HK1123153BBLC090,7501,2025-12-08,0.19994666311087406,0.22214165,0.02219499018845761,0.999951,1.0,120000.0
HK1123153BBLC090,7501,2025-12-15,0.18329666422205926,0.2118467,0.028550030128183357,0.999923,3.0,367492.0
HK1123153BBLC090,7501,2025-12-29,0.19994666311087406,0.21559058,0.015643918187000394,0.9999397,2.0,240000.0
HK1123153BBLC090,7501,2026-01-05,0.11761706800533375,0.24446632,0.12684925167488018,0.9999511,2.0,224990.0
HK1123153BBLC090,7501,2026-01-12,0.2999533302220148,0.30568767,0.005734335717316241,0.99994063,2.0,210000.0
HK1123153BBLC090,7501,2026-01-19,0.2999533302220148,0.30799758,0.00804425412094173,0.9999639,4.0,420000.0
HK1123153BBLC090,7501,2026-01-26,0.2999533302220148,0.30365178,0.0036984496680456114,0.999962,3.0,315000.0
HK1123153BBLC090,7501,2026-02-09,0.2999533302220148,0.29864618,-0.0013071484001916933,0.9999199,1.0,105000.0
HK1123153BBLC090,7501,2026-02-23,0.2999533302220148,0.29593816,-0.004015166226272016,0.99993646,5.0,525000.0
HK1123153BBLC090,7501,2026-03-02,0.2999533302220148,0.2980876,-0.0018657333287042666,0.99992824,1.0,105000.0
HK1123153BBLC090,7502,2025-11-24,0.2999533302220148,0.29647285,-0.003480482760314374,0.9999193,1.0,105000.0
HK1123153BBLC090,7502,2025-12-08,0.15000333355557038,0.24989446,0.0998911215196936,0.9999281,1.0,127491.0
HK1123153BBLC090,7502,2025-12-15,0.19994666311087406,0.21879566,0.018848994047023893,0.999908,2.0,240000.0
HK1123153BBLC090,7502,2025-12-22,0.19994666311087406,0.22386065,0.023913988143779874,0.99992967,1.0,120000.0
HK1123153BBLC090,7502,2026-01-12,0.2999533302220148,0.3021252,0.0021718555060583067,0.9999262,1.0,105000.0
HK1123153BBLC090,7502,2026-01-26,0.2999533302220148,0.30133745,0.0013841205207067442,0.9999385,1.0,105000.0
HK1123153BBLC090,7502,2026-02-16,0.2999533302220148,0.3038499,0.00389657550727901,0.9999304,1.0,105000.0
HK1123153BBLC090,7502,2026-03-02,0.2999533302220148,0.3013656,0.0014122837153631163,0.99994457,1.0,105000.0
HK1123153BBLC090,AB75,2023-08-28,0.1499959996799744,0.15340468,0.0034086831947051643,0.9876381,1.0,106242.0
HK1123153BBLC090,AB75,2023-09-18,0.2249979998399872,0.2211068,-0.003891202383245862,0.99971086,2.0,193735.0
HK1123153BBLC090,AB75,2023-09-25,0.1499959996799744,0.1832994,0.033303407682963526,0.9997441,1.0,106242.0
HK1123153BBLC090,AB75,2025-08-25,0.14999666644442963,0.15873882,0.00874215530048919,0.99990153,1.0,127492.0
HK1123153BBLC090,AB75,2025-09-15,0.14999666644442963,0.15574923,0.005752565132489923,0.99991024,1.0,127492.0
HK1123153BBLC090,AB75,2025-11-24,0.05263619615755768,0.07401244,0.0213762472657135,0.9999083,5.0,539950.0
HK1123153BBLC090,AB75,2026-01-05,0.19334622308153876,0.20527887,0.011932650362064756,0.99991906,1.0,120990.0
HK1123153BBLC090,AB75,2026-01-19,0.08056226907797873,0.124474995,0.043912725760259036,0.99996245,3.0,330970.0
HK1123153BBLC090,AB75,2026-01-26,0.19334622308153876,0.1969855,0.0036392749891780984,0.99993956,1.0,120990.0
HK1123153BBLC090,AB75,2026-02-23,0.08056226907797873,0.108679004,0.028116734935559634,0.99992275,3.0,330970.0
HK1123153BBLC095,7501,2025-05-05,0.19994666311087406,0.23442572,0.0344790604418298,0.9999281,1.0,120000.0
HK1123153BBLC095,7501,2025-08-18,0.15,0.16300958,0.01300958395004273,0.9998443,3.0,404973.0
HK1123153BBLC095,7501,2025-11-03,0.14999666644442963,0.17803946,0.028042794929853204,0.99994063,1.0,127492.0
HK1123153BBLC095,7501,2025-12-01,0.19994666311087406,0.20961261,0.00966594484505856,0.9999393,1.0,120000.0
HK1123153BBLC095,7501,2025-12-08,0.19994666311087406,0.21082757,0.01088091102299893,0.9999237,2.0,240000.0
HK1123153BBLC095,7501,2025-12-15,0.11664777651843457,0.18689969,0.07025191530171009,0.9999217,3.0,397482.0
HK1123153BBLC095,7501,2025-12-22,0.19994666311087406,0.20155826,0.001611598998882413,0.99991286,1.0,120000.0
HK1123153BBLC095,7501,2025-12-29,0.19994666311087406,0.2092269,0.009280243188717008,0.9999323,1.0,120000.0
HK1123153BBLC095,7501,2026-01-05,0.19994666311087406,0.2316924,0.031745740444042325,0.99994195,1.0,120000.0
HK1123153BBLC095,7501,2026-01-12,0.2999533302220148,0.3058854,0.0059320741263586,0.9999616,3.0,315000.0
HK1123153BBLC095,7501,2026-01-26,0.2999533302220148,0.30507398,0.005120646294708819,0.9999654,1.0,105000.0
HK1123153BBLC095,7501,2026-02-09,0.2999533302220148,0.30672875,0.006775420245285602,0.99993026,3.0,315000.0
HK1123153BBLC095,7501,2026-02-23,0.2999533302220148,0.29948306,-0.00047026938522282125,0.99993324,4.0,420000.0
HK1123153BBLC095,7502,2025-10-06,0.19994666311087406,0.20235318,0.00240651634392941,0.99990594,1.0,120000.0
HK1123153BBLC095,7502,2025-12-22,0.14994332955530368,0.16726528,0.017321951525895968,0.999913,1.0,127500.0
HK1123153BBLC095,7502,2026-01-12,0.2999533302220148,0.305305,0.0053516738978582334,0.9999391,2.0,210000.0
HK1123153BBLC095,7502,2026-02-09,0.2999533302220148,0.3011514,0.0011980646220403623,0.999943,1.0,105000.0
HK1123153BBLC095,7502,2026-02-16,0.2999533302220148,0.3031079,0.003154557284470172,0.9999039,2.0,210000.0
HK1123153BBLC095,7502,2026-02-23,0.2999533302220148,0.30263907,0.002685736950989337,0.9999274,1.0,105000.0
HK1123153BBLC095,AB75,2023-10-02,0.1499959996799744,0.15207502,0.0020790227790557503,0.99977237,1.0,106242.0
HK1123153BBLC095,AB75,2023-10-09,0.0749979998399872,0.1246311,0.04963309956291731,0.9996251,2.0,231232.0
HK1123153BBLC095,AB75,2023-11-13,0.1499959996799744,0.14935665,-0.0006393513540542961,0.9999249,1.0,106242.0
HK1123153BBLC095,AB75,2024-09-09,0.1499959996799744,0.15280059,0.0028045901199065804,0.9998667,1.0,106242.0
HK1123153BBLC095,AB75,2024-09-23,0.1499959996799744,0.14966126,-0.0003347418169296623,0.9998417,1.0,106242.0
HK1123153BBLC095,AB75,2025-07-28,0.2,0.19779648,-0.0022035211324691883,0.9998977,1.0,119992.0
HK1123153BBLC095,AB75,2025-11-03,0.14999666644442963,0.14934966,-0.0006470067631094423,0.9999001,1.0,127492.0
HK1123153BBLC095,AB75,2025-11-24,0.051286434738011796,0.06855841,0.017271975072054427,0.9999331,5.0,554950.0
HK1123153BBLC095,AB75,2026-01-26,0.08056226907797873,0.093360335,0.012798065556802157,0.99994636,3.0,330970.0
HK1123153BBLC100,7501,2025-08-18,0.04999888881480988,0.054059856,0.004060966825124662,0.9998778,3.0,427472.0
HK1123153BBLC100,7501,2025-09-08,0.3,0.3023198,0.0023197948932647816,0.99986076,1.0,104993.0
HK1123153BBLC100,7501,2025-11-24,0.2999533302220148,0.30070755,0.0007542186347204161,0.99991095,3.0,315000.0
HK1123153BBLC100,7501,2025-12-08,0.19994666311087406,0.24797475,0.04802809026894772,0.99995875,1.0,120000.0
HK1123153BBLC100,7501,2025-12-15,0.13329777540724938,0.18535219,0.052054415921753,0.9999107,3.0,389990.0
HK1123153BBLC100,7501,2025-12-29,0.19994666311087406,0.22487558,0.024928921133854032,0.99993134,1.0,120000.0
HK1123153BBLC100,7501,2026-01-05,0.19994666311087406,0.253704,0.05375734832940304,0.9999417,1.0,120000.0
HK1123153BBLC100,7501,2026-01-12,0.2999533302220148,0.29511306,-0.004840273323897748,0.99995005,1.0,105000.0
HK1123153BBLC100,7501,2026-01-19,0.18514951724819123,0.28492838,0.09977886419483245,0.99995947,3.0,329990.0
HK1123153BBLC100,7501,2026-01-26,0.2999533302220148,0.2961955,-0.0037578231724542666,0.9999423,2.0,210000.0
HK1123153BBLC100,7501,2026-02-02,0.2999533302220148,0.28614038,-0.013812947932128339,0.9999387,2.0,210000.0
HK1123153BBLC100,7501,2026-02-09,0.2999533302220148,0.2896682,-0.010285127821807294,0.99988735,2.0,210000.0
HK1123153BBLC100,7501,2026-02-16,0.2999533302220148,0.28726378,-0.012689549389724164,0.9999151,2.0,210000.0
HK1123153BBLC100,7501,2026-02-23,0.2999533302220148,0.2858289,-0.01412444180572453,0.9999145,2.0,210000.0
HK1123153BBLC100,7502,2025-10-13,0.19994666311087406,0.20115602,0.0012093570536156895,0.9999075,1.0,120000.0
HK1123153BBLC100,7502,2025-12-22,0.19994666311087406,0.19948724,-0.00045942398848330956,0.9999094,1.0,120000.0
HK1123153BBLC100,7502,2025-12-29,0.19994666311087406,0.20630461,0.006357946664669156,0.99988353,1.0,120000.0
HK1123153BBLC100,7502,2026-01-12,0.2999533302220148,0.3043889,0.004435580309982867,0.9999418,1.0,105000.0
HK1123153BBLC100,7502,2026-01-19,0.2999533302220148,0.30215552,0.0022021942702489805,0.9999454,1.0,105000.0
HK1123153BBLC100,7502,2026-02-16,0.2999533302220148,0.3016484,0.001695077952499957,0.9999356,1.0,105000.0
HK1123153BBLC100,7502,2026-03-02,0.2999533302220148,0.3011216,0.001168262299652667,0.9999416,1.0,105000.0
HK1123153BBLC100,AB75,2023-08-28,0.1499959996799744,0.15340468,0.0034086831947051643,0.9876381,1.0,106242.0
HK1123153BBLC100,AB75,2023-10-02,0.1499959996799744,0.14954212,-0.00045387660067447433,0.99987555,1.0,106242.0
HK1123153BBLC100,AB75,2023-10-09,0.1499959996799744,0.14942357,-0.0005724302391327263,0.9997814,1.0,106242.0
HK1123153BBLC100,AB75,2023-11-06,0.1499959996799744,0.14992504,-7.09614614761711e-05,0.9998172,1.0,106242.0
HK1123153BBLC100,AB75,2025-08-25,0.14999666644442963,0.15082873,0.0008320675958306822,0.9999051,1.0,127492.0
HK1123153BBLC100,AB75,2025-09-01,0.2,0.1961952,-0.0038047999143600575,0.9999032,1.0,119992.0
HK1123153BBLC100,AB75,2025-12-29,0.19334622308153876,0.19447291,0.0011266858921550882,0.99991024,1.0,120990.0
HK1123153BBLC100,AB75,2026-02-02,0.10701896818953428,0.119554915,0.012535946344557666,0.9999192,4.0,483960.0
HK1123153BBLC100,AB75,2026-02-09,0.1137344105420033,0.11997695,0.006242542130001402,0.99990976,2.0,225980.0
HK1123153BBLC100,AB75,2026-02-23,0.07713381386812777,0.10573581,0.028601994742788364,0.99991095,3.0,346970.0
HK1123153BBLC105,7501,2024-11-18,0.14999666644442963,0.15311252,0.0031158493627221617,0.99987304,1.0,127492.0
HK1123153BBLC105,7501,2025-06-23,0.09993999599973331,0.12457473,0.02463473231037487,0.9998703,1.0,135000.0
HK1123153BBLC105,7501,2025-11-24,0.22218929797268933,0.24748807,0.025298768581380193,0.9999318,3.0,314990.0
HK1123153BBLC105,7501,2025-12-01,0.2999533302220148,0.29997817,2.483659660396098e-05,0.99989355,1.0,105000.0
HK1123153BBLC105,7501,2025-12-15,0.24998333222214814,0.29817274,0.04818940990622406,0.9999392,2.0,224990.0
HK1123153BBLC105,7501,2026-01-05,0.24998333222214814,0.30369076,0.053707429105595395,0.9999455,2.0,224990.0
HK1123153BBLC105,7501,2026-01-12,0.2999533302220148,0.3047361,0.004782777365799518,0.99994993,2.0,210000.0
HK1123153BBLC105,7501,2026-01-19,0.2999533302220148,0.30394977,0.003996443089600177,0.99996734,1.0,105000.0
HK1123153BBLC105,7501,2026-02-02,0.2999533302220148,0.3049427,0.0049893670645910215,0.99995613,2.0,210000.0
HK1123153BBLC105,7501,2026-02-09,0.22218929797268933,0.3056803,0.08349100679301197,0.99991584,3.0,314990.0
HK1123153BBLC105,7501,2026-02-16,0.2999533302220148,0.29989,-6.331867301884175e-05,0.99989665,1.0,105000.0
HK1123153BBLC105,7502,2025-12-08,0.19994666311087406,0.20156907,0.0016224023407479526,0.99988925,1.0,120000.0
HK1123153BBLC105,7502,2025-12-15,0.19994666311087406,0.20099424,0.0010475751465340855,0.9998907,1.0,120000.0
HK1123153BBLC105,7502,2025-12-29,0.19994666311087406,0.20713946,0.007192799121715665,0.99990106,1.0,120000.0
HK1123153BBLC105,7502,2026-01-19,0.2999533302220148,0.30298188,0.003028553065414996,0.99995244,1.0,105000.0
HK1123153BBLC105,7502,2026-01-26,0.2999533302220148,0.29903305,-0.0009202844532770205,0.99994576,1.0,105000.0
HK1123153BBLC105,7502,2026-02-16,0.2999533302220148,0.30472326,0.004769932564850421,0.9999238,1.0,105000.0
HK1123153BBLC105,AB75,2023-09-04,0.1499959996799744,0.15339789,0.00340188826520077,0.99820805,1.0,106242.0
HK1123153BBLC105,AB75,2025-05-12,0.14999666644442963,0.14893231,-0.0010643584858267274,0.9998667,1.0,127492.0
HK1123153BBLC105,AB75,2025-06-23,0.14999666644442963,0.15078172,0.0007850544322640929,0.9998622,1.0,127492.0
HK1123153BBLC105,AB75,2025-07-07,0.14999666644442963,0.15453821,0.004541547762265924,0.99984956,1.0,127492.0
HK1123153BBLC105,AB75,2025-09-01,0.2,0.1978062,-0.0021938055753707997,0.9999149,1.0,119992.0
HK1123153BBLC105,AB75,2025-10-27,0.14999666644442963,0.15232715,0.002330483662000421,0.9998872,1.0,127492.0
HK1123153BBLC105,AB75,2025-12-08,0.14999666644442963,0.15420274,0.004206077920308832,0.99990845,1.0,127492.0
HK1123153BBLC105,AB75,2026-02-02,0.10701896818953428,0.1272089,0.020189935242358112,0.99990237,2.0,241980.0
HK1123153BBLC110,7501,2024-12-02,0.14999666644442963,0.15266806,0.0026713924277932677,0.9998902,1.0,127492.0
HK1123153BBLC110,7501,2025-05-12,0.14999666644442963,0.1639604,0.013963730799070123,0.9998802,1.0,127492.0
HK1123153BBLC110,7501,2025-12-08,0.19994666311087406,0.21079147,0.010844805509426236,0.99996066,1.0,120000.0
HK1123153BBLC110,7501,2025-12-15,0.19994666311087406,0.20830102,0.008354359537937284,0.9999063,2.0,240000.0
HK1123153BBLC110,7501,2025-12-22,0.19994666311087406,0.20154093,0.0015942689484139683,0.9999027,1.0,120000.0
HK1123153BBLC110,7501,2026-01-26,0.17644521138912855,0.20287184,0.02642663278334917,0.99993265,2.0,209990.0
HK1123153BBLC110,7502,2025-10-06,0.19994666311087406,0.20235318,0.00240651634392941,0.9999052,1.0,120000.0
HK1123153BBLC110,7502,2025-12-15,0.19994666311087406,0.19286956,-0.007077104180477023,0.9998815,2.0,240000.0
HK1123153BBLC110,7502,2025-12-22,0.19994666311087406,0.19955267,-0.0003939929896811245,0.999908,1.0,120000.0
HK1123153BBLC110,7502,2026-01-05,0.19994666311087406,0.21494454,0.014997878343441129,0.9999232,1.0,120000.0
HK1123153BBLC110,7502,2026-02-02,0.2999533302220148,0.2997774,-0.00017594164932194234,0.9999224,1.0,105000.0
HK1123153BBLC110,AB75,2023-11-06,0.1499959996799744,0.15201128,0.00201527561146847,0.9997899,1.0,106242.0
HK1123153BBLC110,AB75,2025-06-30,0.14999666644442963,0.14947017,-0.0005265010725347963,0.9998547,1.0,127492.0
HK1123153BBLC110,AB75,2025-11-24,0.04081965874765287,0.09569965,0.05487999428178896,0.9999169,6.0,704940.0
HK1123153BBLC110,AB75,2025-12-01,0.20001333422228149,0.19084814,-0.009165192313635856,0.9999074,1.0,119990.0
HK1123153BBLC110,AB75,2026-01-12,0.1137344105420033,0.12922311,0.015488697749622679,0.99991477,2.0,225980.0
HK1123153BBLC110,AB75,2026-01-26,0.05835479716677398,0.1044327,0.04607790489774018,0.9999542,4.0,467960.0
HK1123153BBLC110,AB75,2026-02-02,0.19334622308153876,0.19469863,0.0013524086819194925,0.99992967,2.0,241980.0
HK1123153BBLC115,7501,2025-12-15,0.19994666311087406,0.20089653,0.0009498682325860264,0.9999583,1.0,120000.0
HK1123153BBLC115,7501,2025-12-29,0.19994666311087406,0.20663227,0.006685608298160672,0.9999069,1.0,120000.0
HK1123153BBLC115,7501,2026-01-05,0.19994666311087406,0.21260889,0.012662225634433866,0.9999083,2.0,240000.0
HK1123153BBLC115,7501,2026-01-19,0.2999533302220148,0.3093651,0.009411763486023517,0.99995685,1.0,105000.0
HK1123153BBLC115,7501,2026-02-02,0.2999533302220148,0.30391482,0.00396148496543941,0.9999485,1.0,105000.0
HK1123153BBLC115,7501,2026-02-16,0.2999533302220148,0.3038236,0.003870260056610675,0.99994683,1.0,105000.0
HK1123153BBLC115,7502,2026-01-12,0.2999533302220148,0.29817003,-0.0017833001049799013,0.9999273,1.0,105000.0
HK1123153BBLC115,7502,2026-02-09,0.2999533302220148,0.29762554,-0.0023277885350030947,0.9999287,1.0,105000.0
HK1123153BBLC115,AB75,2023-10-16,0.1499959996799744,0.15239072,0.0023947187801086067,0.999765,1.0,106242.0
HK1123153BBLC115,AB75,2024-09-23,0.1499959996799744,0.15161808,0.001622078671046412,0.9998141,1.0,106242.0
HK1123153BBLC115,AB75,2024-12-09,0.14999666644442963,0.14736494,-0.0026317222248403993,0.9998933,1.0,127492.0
HK1123153BBLC115,AB75,2025-11-10,0.3,0.28727958,-0.012720423936843861,0.9999063,1.0,104993.0
HK1123153BBLC115,AB75,2026-02-02,0.19334622308153876,0.20036648,0.0070202590570949686,0.99991274,2.0,241980.0
HK1123153BBLC115,AB75,2026-02-16,0.19334622308153876,0.19983242,0.0064862014399074686,0.9998902,2.0,241980.0
HK1123153BBLC120,7501,2025-10-13,0.3,0.30160406,0.001604062318801891,0.99989116,1.0,104993.0
HK1123153BBLC120,7501,2025-11-24,0.1,0.16665547,0.06665546596050262,0.99994135,1.0,94491.0
HK1123153BBLC120,7501,2025-12-15,0.19994666311087406,0.20099619,0.0010495271986504795,0.999899,2.0,240000.0
HK1123153BBLC120,7501,2025-12-22,0.19994666311087406,0.22959706,0.029650398761608243,0.99986243,1.0,120000.0
HK1123153BBLC120,7501,2025-12-29,0.19994666311087406,0.2313984,0.03145174053368771,0.9999243,1.0,120000.0
HK1123153BBLC120,7501,2026-01-05,0.19994666311087406,0.23939803,0.03945136931596005,0.9999318,1.0,120000.0
HK1123153BBLC120,7501,2026-01-19,0.2999533302220148,0.2990456,-0.0009077376755518007,0.9999435,1.0,105000.0
HK1123153BBLC120,7501,2026-02-02,0.2999533302220148,0.29910734,-0.000845987263564496,0.9999398,1.0,105000.0
HK1123153BBLC120,7502,2026-01-19,0.2999533302220148,0.2961376,-0.0038157290848535586,0.99994314,1.0,105000.0
HK1123153BBLC120,7502,2026-02-16,0.2999533302220148,0.29874825,-0.0012050754460138369,0.99991965,1.0,105000.0
HK1123153BBLC120,AB75,2025-09-15,0.14999666644442963,0.15420082,0.004204155670514825,0.9998785,1.0,127492.0
HK1123153BBLC120,AB75,2026-01-26,0.062370956641431524,0.09142709,0.029056131142381952,0.9999367,4.0,435960.0
HK1123153BBLC120,AB75,2026-02-09,0.19334622308153876,0.19621274,0.002866515670826353,0.9999156,1.0,120990.0
HK1123153BBLC120,AB75,2026-02-23,0.19334622308153876,0.20283008,0.009483853136112608,0.99993324,1.0,120990.0
HK1123153BBLC125,AB75,2025-03-10,0.14999666644442963,0.15128352,0.0012868510354669127,0.9998969,1.0,127492.0
HK1123153BKLB080,7501,2025-09-22,0.14999666644442963,0.14827828,-0.001718385351785895,0.9999118,1.0,127492.0
HK1123153BKLB080,7501,2026-01-05,0.19994666311087406,0.20370458,0.003757917553760648,0.99993193,1.0,120000.0
HK1123153BKLB080,7501,2026-01-12,0.2999533302220148,0.3012409,0.0012875609961706114,0.9999362,1.0,105000.0
HK1123153BKLB080,7502,2026-02-09,0.2999533302220148,0.30269998,0.002746652897949786,0.9999254,1.0,105000.0
HK1123153BKLB080,AB75,2025-05-26,0.2,0.20039532,0.00039531588554381214,0.9999156,1.0,119992.0
HK1123153BKLB080,AB75,2025-12-15,0.14999666644442963,0.16379857,0.013801904188504938,0.9998816,2.0,254984.0
HK1123153BKLB085,7501,2025-10-06,0.40002666844456297,0.4000277,1.0238733996748017e-06,0.99989724,1.0,89990.0
HK1123153BKLB085,7501,2026-01-19,0.2999533302220148,0.31557435,0.01562101775085506,0.9999286,1.0,105000.0
HK1123153BKLB085,7501,2026-01-26,0.2999533302220148,0.32363904,0.023685705002899737,0.999913,2.0,210000.0
HK1123153BKLB085,7501,2026-02-02,0.2999533302220148,0.3342428,0.03428946071540889,0.99988997,1.0,105000.0
HK1123153BKLB085,7502,2026-02-23,0.2999533302220148,0.30300748,0.0030541532603460264,0.99994564,1.0,105000.0
HK1123153BKLB090,7501,2025-10-20,0.3000200013334222,0.30837938,0.008359380561643093,0.9998627,1.0,104990.0
HK1123153BKLB090,7501,2025-12-01,0.19994666311087406,0.23248385,0.032537185818531156,0.99987614,1.0,120000.0
HK1123153BKLB090,7501,2025-12-29,0.19994666311087406,0.21751377,0.017567106754161954,0.99985886,1.0,120000.0
HK1123153BKLB090,7501,2026-01-26,0.2999533302220148,0.29937178,-0.0005815512570184755,0.9998957,2.0,210000.0
HK1123153BKLB090,7501,2026-02-02,0.2999533302220148,0.29723495,-0.0027183777722162294,0.99987054,1.0,105000.0
HK1123153BKLB090,7501,2026-02-09,0.2999533302220148,0.29123324,-0.008720088663939862,0.9999038,1.0,105000.0
HK1123153BKLB090,7501,2026-03-02,0.17644521138912855,0.19864853,0.02220331587546648,0.9998883,2.0,209990.0
HK1123153BKLB090,7502,2025-11-24,0.2999533302220148,0.30210522,0.002151887950058551,0.99994195,1.0,105000.0
HK1123153BKLB090,7502,2025-12-01,0.19994666311087406,0.24377553,0.04382886853871548,0.9999459,1.0,120000.0
HK1123153BKLB090,7502,2025-12-15,0.19994666311087406,0.21452928,0.014582612783290982,0.9999324,1.0,120000.0
HK1123153BKLB095,7501,2025-10-20,0.3000200013334222,0.30645093,0.0064309318845801045,0.9998803,1.0,104990.0
HK1123153BKLB095,7501,2025-11-24,0.2999533302220148,0.29107994,-0.008873391810302167,0.99988616,1.0,105000.0
